"source","lib1","sink","lib2"
"build(...)","com.github.dockerjava.core.util.FiltersBuilder","writeValueAsString(...)","com.fasterxml.jackson.databind.ObjectMapper"
"build(...)","com.github.dockerjava.core.util.FiltersBuilder","escape(...)","com.google.common.escape.Escaper"
"toString(...)","com.github.dockerjava.api.model.ResponseItem","debug(...)","org.slf4j.Logger"
"getId(...)","com.github.dockerjava.api.model.ResponseItem","get(...)","java.util.Map<String,PullResponseItem>"
"getId(...)","com.github.dockerjava.api.model.ResponseItem","put(...)","java.util.Map<String,PullResponseItem>"
"messageFromPullResult(...)","com.github.dockerjava.core.command.PullImageResultCallback","super(...)","java.lang.RuntimeException"
"messageFromPullResult(...)","com.github.dockerjava.core.command.PullImageResultCallback","append(...)","java.lang.StringBuilder"
"getId(...)","com.github.dockerjava.api.model.ResponseItem","super(...)","java.lang.RuntimeException"
"getId(...)","com.github.dockerjava.api.model.ResponseItem","append(...)","java.lang.StringBuilder"
"messageFromPullResult(...)","com.github.dockerjava.core.command.PullImageResultCallback","super(...)","java.lang.RuntimeException"
"getError(...)","com.github.dockerjava.api.model.ResponseItem","super(...)","java.lang.RuntimeException"
"getError(...)","com.github.dockerjava.api.model.ResponseItem","append(...)","java.lang.StringBuilder"
"getStatus(...)","com.github.dockerjava.api.model.ResponseItem","super(...)","java.lang.RuntimeException"
"getStatus(...)","com.github.dockerjava.api.model.ResponseItem","append(...)","java.lang.StringBuilder"
"toString(...)","com.github.dockerjava.api.model.ResponseItem","debug(...)","org.slf4j.Logger"
"getError(...)","com.github.dockerjava.api.model.ResponseItem","super(...)","java.lang.RuntimeException"
"withForce(...)","com.github.dockerjava.core.command.TagImageCmdImpl","debug(...)","org.slf4j.Logger"
"readLines(...)","org.apache.commons.io.FileUtils","transform(...)","com.google.common.collect.Collections2"
"new LineTransformer(...)","com.github.dockerjava.core.dockerfile.Dockerfile$LineTransformer","transform(...)","com.google.common.collect.Collections2"
"normalize(...)","org.apache.commons.io.FilenameUtils","super(...)","java.lang.RuntimeException"
"normalize(...)","org.apache.commons.io.FilenameUtils","buildPattern(...)","com.github.dockerjava.core.GoLangFileMatch"
"normalize(...)","org.apache.commons.io.FilenameUtils","appendChunkPattern(...)","com.github.dockerjava.core.GoLangFileMatch"
"normalize(...)","org.apache.commons.io.FilenameUtils","compile(...)","java.util.regex.Pattern"
"normalize(...)","org.apache.commons.io.FilenameUtils","append(...)","java.lang.StringBuilder"
"normalize(...)","org.apache.commons.io.FilenameUtils","add(...)","java.util.List<String>"
"normalize(...)","org.apache.commons.io.FilenameUtils","new DockerClientException(...)","com.github.dockerjava.api.exception.DockerClientException"
"normalize(...)","org.apache.commons.io.FilenameUtils","format(...)","java.lang.String"
"normalize(...)","org.apache.commons.io.FilenameUtils","new DockerClientException(...)","com.github.dockerjava.api.exception.DockerClientException"
"normalize(...)","org.apache.commons.io.FilenameUtils","format(...)","java.lang.String"
"normalize(...)","org.apache.commons.io.FilenameUtils","match(...)","com.github.dockerjava.core.GoLangFileMatch"
"normalize(...)","org.apache.commons.io.FilenameUtils","add(...)","java.util.List<String>"
"normalize(...)","org.apache.commons.io.FilenameUtils","new DockerClientException(...)","com.github.dockerjava.api.exception.DockerClientException"
"normalize(...)","org.apache.commons.io.FilenameUtils","format(...)","java.lang.String"
"buildDockerFolderTar(...)","com.github.dockerjava.core.dockerfile.Dockerfile$ScannedResult","checkNotNull(...)","com.google.common.base.Preconditions"
"buildDockerFolderTar(...)","com.github.dockerjava.core.dockerfile.Dockerfile$ScannedResult","entity(...)","javax.ws.rs.client.Entity"
"buildDockerFolderTar(...)","com.github.dockerjava.core.dockerfile.Dockerfile$ScannedResult","new ChunkedStream(...)","io.netty.handler.stream.ChunkedStream"
"buildDockerFolderTar(...)","com.github.dockerjava.core.dockerfile.Dockerfile$ScannedResult","new BufferedInputStream(...)","java.io.BufferedInputStream"
"archiveTARFiles(...)","com.github.dockerjava.core.util.CompressArchiveUtil","openInputStream(...)","org.apache.commons.io.FileUtils"
"archiveTARFiles(...)","com.github.dockerjava.core.util.CompressArchiveUtil","deleteQuietly(...)","org.apache.commons.io.FileUtils"
"archiveTARFiles(...)","com.github.dockerjava.core.util.CompressArchiveUtil","deleteQuietly(...)","org.apache.commons.io.FileUtils"
"new (...)","<anonymous class>","withTarInputStream(...)","com.github.dockerjava.core.command.BuildImageCmdImpl"
"new (...)","<anonymous class>","checkNotNull(...)","com.google.common.base.Preconditions"
"new (...)","<anonymous class>","post(...)","com.github.dockerjava.core.InvocationBuilder"
"new (...)","<anonymous class>","entity(...)","javax.ws.rs.client.Entity"
"new (...)","<anonymous class>","postChunkedStreamRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"new (...)","<anonymous class>","new ChunkedStream(...)","io.netty.handler.stream.ChunkedStream"
"new (...)","<anonymous class>","new BufferedInputStream(...)","java.io.BufferedInputStream"
"effectiveMatchingIgnorePattern(...)","com.github.dockerjava.core.dockerfile.Dockerfile$ScannedResult","super(...)","java.lang.RuntimeException"
"effectiveMatchingIgnorePattern(...)","com.github.dockerjava.core.dockerfile.Dockerfile$ScannedResult","format(...)","java.lang.String"
"getIgnores(...)","com.github.dockerjava.core.dockerfile.Dockerfile","super(...)","java.lang.RuntimeException"
"getIgnores(...)","com.github.dockerjava.core.dockerfile.Dockerfile","compile(...)","java.util.regex.Pattern"
"getIgnores(...)","com.github.dockerjava.core.dockerfile.Dockerfile","append(...)","java.lang.StringBuilder"
"getIgnores(...)","com.github.dockerjava.core.dockerfile.Dockerfile","format(...)","java.lang.String"
"getIgnores(...)","com.github.dockerjava.core.dockerfile.Dockerfile","add(...)","java.util.List<String>"
"getIgnores(...)","com.github.dockerjava.core.dockerfile.Dockerfile","format(...)","java.lang.String"
"normalize(...)","org.apache.commons.io.FilenameUtils","matcher(...)","java.util.regex.Pattern"
"normalize(...)","org.apache.commons.io.FilenameUtils","match(...)","com.github.dockerjava.core.GoLangFileMatch"
"normalize(...)","org.apache.commons.io.FilenameUtils","matchingIgnorePatterns(...)","com.github.dockerjava.core.dockerfile.Dockerfile$ScannedResult"
"relativize(...)","com.github.dockerjava.core.util.FilePathUtil","normalize(...)","org.apache.commons.io.FilenameUtils"
"matchingIgnorePatterns(...)","com.github.dockerjava.core.dockerfile.Dockerfile$ScannedResult","super(...)","java.lang.RuntimeException"
"matchingIgnorePatterns(...)","com.github.dockerjava.core.dockerfile.Dockerfile$ScannedResult","format(...)","java.lang.String"
"transform(...)","com.google.common.collect.Collections2","new Add(...)","com.github.dockerjava.core.dockerfile.DockerfileStatement<>$Add"
"new (...)","<anonymous class>","transform(...)","com.google.common.collect.Collections2"
"new (...)","<anonymous class>","filter(...)","com.google.common.collect.Collections2"
"new Add(...)","com.github.dockerjava.core.dockerfile.DockerfileStatement<>$Add","of(...)","com.google.common.base.Optional<>"
"new Env(...)","com.github.dockerjava.core.dockerfile.DockerfileStatement<>$Env","of(...)","com.google.common.base.Optional<>"
"new OtherLine(...)","com.github.dockerjava.core.dockerfile.DockerfileStatement<>$OtherLine","of(...)","com.google.common.base.Optional<>"
"new (...)","<anonymous class>","execute0(...)","com.github.dockerjava.core.exec.AbstrAsyncDockerCmdExec"
"new (...)","<anonymous class>","post(...)","com.github.dockerjava.core.InvocationBuilder"
"new (...)","<anonymous class>","post(...)","com.github.dockerjava.core.InvocationBuilder"
"new (...)","<anonymous class>","get(...)","com.github.dockerjava.core.InvocationBuilder"
"new (...)","<anonymous class>","post(...)","com.github.dockerjava.core.InvocationBuilder"
"new (...)","<anonymous class>","get(...)","com.github.dockerjava.core.InvocationBuilder"
"new (...)","<anonymous class>","get(...)","com.github.dockerjava.core.InvocationBuilder"
"new (...)","<anonymous class>","post(...)","com.github.dockerjava.core.InvocationBuilder"
"new (...)","<anonymous class>","post(...)","com.github.dockerjava.core.InvocationBuilder"
"new (...)","<anonymous class>","get(...)","com.github.dockerjava.core.InvocationBuilder"
"new (...)","<anonymous class>","post(...)","com.github.dockerjava.core.InvocationBuilder"
"new (...)","<anonymous class>","new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler"
"new (...)","<anonymous class>","new FramedResponseStreamHandler(...)","com.github.dockerjava.netty.handler.FramedResponseStreamHandler"
"new (...)","<anonymous class>","new JsonResponseCallbackHandler<T>(...)","com.github.dockerjava.netty.handler.JsonResponseCallbackHandler<T>"
"new (...)","<anonymous class>","new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler"
"new (...)","<anonymous class>","new FramedResponseStreamHandler(...)","com.github.dockerjava.netty.handler.FramedResponseStreamHandler"
"new (...)","<anonymous class>","new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler"
"new (...)","<anonymous class>","new JsonResponseCallbackHandler<T>(...)","com.github.dockerjava.netty.handler.JsonResponseCallbackHandler<T>"
"new (...)","<anonymous class>","new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler"
"new (...)","<anonymous class>","new JsonResponseCallbackHandler<T>(...)","com.github.dockerjava.netty.handler.JsonResponseCallbackHandler<T>"
"new (...)","<anonymous class>","new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler"
"getAuthConfigurations(...)","com.github.dockerjava.core.DockerClientConfig","valueToTree(...)","com.fasterxml.jackson.databind.ObjectMapper"
"getAuthConfigurations(...)","com.github.dockerjava.core.DockerClientConfig","writeValueAsString(...)","com.fasterxml.jackson.databind.ObjectMapper"
"getAuthConfigurations(...)","com.github.dockerjava.core.DockerClientConfig","encode(...)","com.google.common.io.BaseEncoding"
"encode(...)","com.google.common.io.BaseEncoding","header(...)","com.github.dockerjava.core.InvocationBuilder"
"encode(...)","com.google.common.io.BaseEncoding","put(...)","java.util.Map<String,String>"
"writeValueAsString(...)","com.fasterxml.jackson.databind.ObjectMapper","encode(...)","com.google.common.io.BaseEncoding"
"getConfigs(...)","com.github.dockerjava.api.model.AuthConfigurations","valueToTree(...)","com.fasterxml.jackson.databind.ObjectMapper"
"toString(...)","com.fasterxml.jackson.databind.node.ObjectNode","encode(...)","com.google.common.io.BaseEncoding"
"writeValueAsString(...)","com.fasterxml.jackson.databind.ObjectMapper","encode(...)","com.google.common.io.BaseEncoding"
"getConfigs(...)","com.github.dockerjava.api.model.AuthConfigurations","writeValueAsString(...)","com.fasterxml.jackson.databind.ObjectMapper"
"getConfigs(...)","com.github.dockerjava.api.model.AuthConfigurations","encode(...)","com.google.common.io.BaseEncoding"
"writeValueAsString(...)","com.fasterxml.jackson.databind.ObjectMapper","encode(...)","com.google.common.io.BaseEncoding"
"encode(...)","com.google.common.io.BaseEncoding","header(...)","com.github.dockerjava.core.InvocationBuilder"
"encode(...)","com.google.common.io.BaseEncoding","put(...)","java.util.Map<String,String>"
"registryAuth(...)","com.github.dockerjava.core.exec.AbstrDockerCmdExec","put(...)","java.util.Map<String,String>"
"queryParam(...)","com.github.dockerjava.core.WebTarget","trace(...)","org.slf4j.Logger"
"queryParam(...)","com.github.dockerjava.core.WebTarget","trace(...)","org.slf4j.Logger"
"queryParam(...)","com.github.dockerjava.core.WebTarget","trace(...)","org.slf4j.Logger"
"queryParam(...)","com.github.dockerjava.core.WebTarget","debug(...)","org.slf4j.Logger"
"queryParam(...)","com.github.dockerjava.core.WebTarget","trace(...)","org.slf4j.Logger"
"queryParam(...)","com.github.dockerjava.core.WebTarget","trace(...)","org.slf4j.Logger"
"queryParam(...)","com.github.dockerjava.core.WebTarget","trace(...)","org.slf4j.Logger"
"queryParam(...)","com.github.dockerjava.core.WebTarget","trace(...)","org.slf4j.Logger"
"queryParam(...)","com.github.dockerjava.core.WebTarget","trace(...)","org.slf4j.Logger"
"queryParam(...)","com.github.dockerjava.core.WebTarget","trace(...)","org.slf4j.Logger"
"queryParam(...)","com.github.dockerjava.core.WebTarget","trace(...)","org.slf4j.Logger"
"queryParam(...)","com.github.dockerjava.core.WebTarget","trace(...)","org.slf4j.Logger"
"queryParam(...)","com.github.dockerjava.core.WebTarget","trace(...)","org.slf4j.Logger"
"queryParam(...)","com.github.dockerjava.core.WebTarget","trace(...)","org.slf4j.Logger"
"execute(...)","com.github.dockerjava.core.exec.AbstrSyncDockerCmdExec","reflectionToString(...)","org.apache.commons.lang.builder.ToStringBuilder"
"execute(...)","com.github.dockerjava.core.exec.AbstrSyncDockerCmdExec","assertThat(...)","org.hamcrest.MatcherAssert"
"resolveTemplate(...)","com.github.dockerjava.core.WebTarget","trace(...)","org.slf4j.Logger"
"booleanQueryParam(...)","com.github.dockerjava.core.exec.AbstrDockerCmdExec","trace(...)","org.slf4j.Logger"
"booleanQueryParam(...)","com.github.dockerjava.core.exec.AbstrDockerCmdExec","trace(...)","org.slf4j.Logger"
"booleanQueryParam(...)","com.github.dockerjava.core.exec.AbstrDockerCmdExec","trace(...)","org.slf4j.Logger"
"booleanQueryParam(...)","com.github.dockerjava.core.exec.AbstrDockerCmdExec","trace(...)","org.slf4j.Logger"
"booleanQueryParam(...)","com.github.dockerjava.core.exec.AbstrDockerCmdExec","trace(...)","org.slf4j.Logger"
"getStdin(...)","com.github.dockerjava.api.command.AttachContainerCmd","read(...)","java.io.InputStream"
"getStdin(...)","com.github.dockerjava.api.command.AttachContainerCmd","read(...)","java.io.InputStream"
"getStdin(...)","com.github.dockerjava.api.command.AttachContainerCmd","read(...)","<anonymous class>"
"getStdin(...)","com.github.dockerjava.api.command.AttachContainerCmd","copiedBuffer(...)","io.netty.buffer.Unpooled"
"getStdin(...)","com.github.dockerjava.api.command.AttachContainerCmd","read(...)","org.apache.http.io.SessionInputBuffer"
"getStdin(...)","com.github.dockerjava.api.command.AttachContainerCmd","read(...)","org.apache.http.impl.io.ChunkedInputStream"
"path(...)","com.github.dockerjava.core.WebTarget","trace(...)","org.slf4j.Logger"
"post(...)","com.github.dockerjava.core.InvocationBuilder","reflectionToString(...)","org.apache.commons.lang.builder.ToStringBuilder"
"post(...)","com.github.dockerjava.core.InvocationBuilder","assertThat(...)","org.hamcrest.MatcherAssert"
"getAuthConfig(...)","com.github.dockerjava.api.command.AuthCmd","writeValueAsBytes(...)","com.fasterxml.jackson.databind.ObjectMapper"
"getAuthConfig(...)","com.github.dockerjava.api.command.AuthCmd","copiedBuffer(...)","io.netty.buffer.Unpooled"
"new (...)","<anonymous class>","post(...)","com.github.dockerjava.core.InvocationBuilder"
"new (...)","<anonymous class>","post(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
